NZ_CP010376,LI62_RS00520,51667,50342,"PTS system, cellobiose-specific IIC component",E00001
NZ_CP010376,LI62_RS00525,51993,51679,PTS lactose transporter subunit IIB,E00001
NZ_CP010376,LI62_RS00530,52287,53237,LacI family transcriptional regulator,E00001
NZ_CP010376,LI62_RS00535,53582,53286,hypothetical protein,E00001
NZ_CP010376,LI62_RS00540,54822,53665,Bcr/CflA family drug resistance efflux transporter,E00001
NZ_CP010376,LI62_RS00545,56236,54872,multidrug transporter,E00001
NZ_CP010376,LI62_RS00550,59346,56236,multidrug efflux RND transporter permease subunit,E00001
NZ_CP010376,LI62_RS00555,60467,59346,acriflavine resistance protein E,E00001
NZ_CP010376,LI62_RS00560,61184,60615,TetR family transcriptional regulator,E00001
NZ_CP010376,LI62_RS00565,61370,61789,blasticidin S-acetyltransferase,E00001
NZ_CP010376,LI62_RS00570,62433,61786,TetR family transcriptional regulator,E00001
NZ_CP010376,LI62_RS00575,62512,64011,"drug resistance transporter, EmrB/QacA subfamily",E00001
NZ_CP010376,LI62_RS00580,64241,65041,lipoprotein 28,E00001
NZ_CP010376,LI62_RS00585,65755,65075,EAL domain protein,E00001
NZ_CP010376,LI62_RS00590,66451,65831,LuxR family transcriptional regulator,E00001
NZ_CP010376,LI62_RS00595,67021,67656,Response regulator containing a CheY-like receiver domain and an HTH DNA-binding domain,E00001
NZ_CP010376,LI62_RS00600,68727,67663,fimbrial protein,E00001
NZ_CP010376,LI62_RS00605,71235,68743,"P pilus assembly protein, porin PapC",E00001
NZ_CP010376,LI62_RS00610,71943,71251,"P pilus assembly protein, chaperone PapD",E00001
NZ_CP010376,LI62_RS00615,72580,71996,fimbrial protein,E00001
NZ_CP010376,LI62_RS00620,72955,73767,DNA-binding winged-HTH domains,E00001
NZ_CP010376,LI62_RS00625,73786,74256,hypothetical protein,E00001
NZ_CP010376,LI62_RS00630,74484,75107,hypothetical protein,E00001
NZ_CP010376,LI62_RS00635,75153,75830,pilus assembly protein,E00001
NZ_CP010376,LI62_RS00640,75837,78431,hypothetical protein,E00001
NZ_CP010376,LI62_RS00645,78409,80007,receptor,E00001
NZ_CP010376,LI62_RS00650,80014,80667,hypothetical protein,E00001
NZ_CP010376,LI62_RS00655,80741,80935,hypothetical protein,E00001
NZ_CP010376,LI62_RS00660,80959,81144,hypothetical protein,E00001
NZ_CP010376,LI62_RS00665,81212,83308,ABC bacteriocin/lantibiotic exporter,E00001
NZ_CP010376,LI62_RS00670,83305,84054,hypothetical protein,E00001
NZ_CP010376,LI62_RS00675,84061,85311,hypothetical protein,E00001
NZ_CP010376,LI62_RS00680,85401,86180,hypothetical protein,E00001
NZ_CP010376,LI62_RS00685,86206,87159,AraC family transcriptional regulator,E00001
NZ_CP010376,LI62_RS00690,88276,87188,RecF protein,E00001
NZ_CP010376,LI62_RS00695,89382,88423,membrane protein,E00001
NZ_CP010376,LI62_RS00700,89895,89485,hydroxyisourate hydrolase,E00001
NZ_CP010376,LI62_RS00705,90720,89995,putative transcriptional regulators,E00001
NZ_CP010376,LI62_RS00710,90838,91362,Bacterial lipocalin,E00001
NZ_CP010376,LI62_RS00715,92371,91364,oxidoreductase,E00001
NZ_CP010376,LI62_RS00720,92889,92371,"P pilus assembly protein, pilin FimA",E00001
NZ_CP010376,LI62_RS00725,95405,92880,outer membrane usher protein FimD,E00001
NZ_CP010376,LI62_RS00730,96106,95429,pilus assembly protein PapD,E00001
NZ_CP010376,LI62_RS00735,96744,96160,"P pilus assembly protein, pilin FimA",E00001
NZ_CP010376,LI62_RS00740,97399,96797,Response regulator containing a CheY-like receiver domain and an HTH DNA-binding domain,E00001
NZ_CP010376,LI62_RS00745,98234,99022,transcriptional regulator,E00001
NZ_CP010376,LI62_RS00750,99024,99503,hypothetical protein,E00001
NZ_CP010376,LI62_RS00755,99746,100627,AraC family transcriptional regulator,E00001
NZ_CP010376,LI62_RS00760,100675,101130,GCN5 family acetyltransferase,E00001
NZ_CP010376,LI62_RS00765,102157,101120,2-hydroxyacid dehydrogenase,E00001
NZ_CP010376,LI62_RS00770,102549,102208,hypothetical protein,E00001
NZ_CP010376,LI62_RS00775,102677,102859,hypothetical protein,E00001
NZ_CP010376,LI62_RS00780,103131,104042,hypothetical protein,E00001
NZ_CP010376,LI62_RS00785,104369,105325,hypothetical protein,E00001
NZ_CP010376,LI62_RS00790,105780,105460,toxin,E00001
NZ_CP010376,LI62_RS00795,106179,105814,Mu phage lytic protein YfjZ,E00001
NZ_CP010376,LI62_RS00800,106432,106211,hypothetical protein,E00001
NZ_CP010376,LI62_RS00805,106911,106441,hypothetical protein,E00001
NZ_CP010376,LI62_RS00810,107802,106981,hypothetical protein,E00001
NZ_CP010376,LI62_RS00815,109322,108795,hypothetical protein,E00001
NZ_CP010376,LI62_RS00820,109770,109447,hypothetical protein,E00001
NZ_CP010376,LI62_RS00825,111461,110235,hypothetical protein,E00001
NZ_CP010376,LI62_RS00830,111827,112030,hypothetical protein,E00001
NZ_CP010376,LI62_RS00835,112380,113402,hypothetical protein,E00001
NZ_CP010376,LI62_RS00840,114375,115853,sulfate transporter,E00001
NZ_CP010376,LI62_RS00845,115872,116699,universal stress protein,E00001
NZ_CP010376,LI62_RS00850,116882,118087,major facilitator transporter,E00001
NZ_CP010376,LI62_RS00855,118539,118862,ArsR family transcriptional regulator,E00001
NZ_CP010376,LI62_RS00860,118864,119577,NADPH-dependent FMN reductase,E00001
NZ_CP010376,LI62_RS00865,119586,120131,RNA polymerase sigma 70,E00001
NZ_CP010376,LI62_RS00870,120207,120569,arsenic resistance operon repressor,E00001
NZ_CP010376,LI62_RS00875,120590,122347,arsenic ABC transporter ATPase,E00001
NZ_CP010376,LI62_RS00880,122472,123008,phosphinothricin acetyltransferase,E00001
NZ_CP010376,LI62_RS00885,123468,123043,arsenate reductase,E00001
NZ_CP010376,LI62_RS00890,124770,123481,arsenical pump membrane protein,E00001
NZ_CP010376,LI62_RS00895,126569,124818,arsenic ABC transporter ATPase,E00001
NZ_CP010376,LI62_RS00900,126952,126587,arsenic resistance operon repressor,E00001
NZ_CP010376,LI62_RS00905,127350,127000,arsenic resistance operon repressor,E00001
NZ_CP010376,LI62_RS00910,127556,129256,chromosome segregation protein SMC,E00001
NZ_CP010376,LI62_RS00915,129258,130883,DNA helicase UvrD,E00001
NZ_CP010376,LI62_RS00920,132202,130979,integrase,E00001
NZ_CP010376,LI62_RS00930,132747,134138,inner membrane symporter yicJ,E00001
NZ_CP010376,LI62_RS00935,134151,136469,alpha-glucosidase,E00001
NZ_CP010376,LI62_RS00940,138248,136554,hypothetical protein,E00001
NZ_CP010376,LI62_RS00945,139758,138367,xanthine permease XanP,E00001
NZ_CP010376,LI62_RS00950,139984,141186,sodium/glutamate symport carrier protein GltS,E00001
NZ_CP010376,LI62_RS00955,143271,141190,ATP-dependent DNA helicase RecG,E00001
NZ_CP010376,LI62_RS00960,143964,143275,tRNA methyltransferase,E00001
NZ_CP010376,LI62_RS00965,146083,143969,(p)ppGpp synthetase,E00001
NZ_CP010376,LI62_RS00970,146378,146103,DNA-directed RNA polymerase subunit omega,E00001
NZ_CP010376,LI62_RS00975,147056,146433,guanylate kinase,E00001
NZ_CP010376,LI62_RS00980,147307,148977,NAD-dependent DNA ligase LigB,E00001
NZ_CP010376,LI62_RS00985,149682,149978,membrane protein,E00001
NZ_CP010376,LI62_RS00990,150094,150738,hypothetical protein,E00001
NZ_CP010376,LI62_RS00995,150735,151472,gramicidin synthase,E00001
NZ_CP010376,LI62_RS01000,151469,153565,membrane protein,E00001
NZ_CP010376,LI62_RS01005,153609,154742,polysaccharide export protein Wza,E00001
NZ_CP010376,LI62_RS01010,154730,155173,Protein-tyrosine-phosphatase,E00001
NZ_CP010376,LI62_RS01015,155196,157373,protein-tyrosine kinase,E00001
NZ_CP010376,LI62_RS01020,158017,157400,putative membrane protein,E00001
NZ_CP010376,LI62_RS01025,159089,158226,hypothetical protein,E00001
NZ_CP010376,LI62_RS01030,159215,159931,ribonuclease PH,E00001
NZ_CP010376,LI62_RS01035,159998,160639,orotate phosphoribosyltransferase,E00001
NZ_CP010376,LI62_RS01040,161318,160722,division inhibitor protein,E00001
NZ_CP010376,LI62_RS01045,161898,161440,deoxyuridine 5'-triphosphate nucleotidohydrolase,E00001
NZ_CP010376,LI62_RS01050,163090,161876,coenzyme A biosynthesis CoaBC,E00001
NZ_CP010376,LI62_RS01055,163261,163926,hypothetical protein,E00001
NZ_CP010376,LI62_RS01060,164144,164380,50S ribosomal protein L28,E00001
NZ_CP010376,LI62_RS01065,164403,164570,50S ribosomal protein L33,E00001
NZ_CP010376,LI62_RS01070,164643,165452,5-hydroxymethyluracil DNA glycosylase,E00001
NZ_CP010376,LI62_RS01075,165934,165455,Phosphopantetheine adenylyltransferase,E00001
NZ_CP010376,LI62_RS01080,166708,165938,lipopolysaccharide biosynthesis protein,E00001
NZ_CP010376,LI62_RS01085,167982,166708,3-deoxy-D-manno-octulosonic acid transferase,E00001
NZ_CP010376,LI62_RS01090,169038,168049,Glycosyltransferase involved in cell wall biogenesis,E00001
NZ_CP010376,LI62_RS01095,170150,169050,glycosyl transferase,E00001
NZ_CP010376,LI62_RS01100,171280,170153,Glycosyltransferase,E00001
NZ_CP010376,LI62_RS01105,172344,171277,glycosyl transferase family 9,E00001
NZ_CP010376,LI62_RS01110,172498,173451,deacetylase,E00001
NZ_CP010376,LI62_RS01115,174689,173478,ligase,E00001
NZ_CP010376,LI62_RS01120,175576,174677,glycosyl transferase family 2,E00001
NZ_CP010376,LI62_RS01125,176691,175582,glycosyltransferase,E00001
NZ_CP010376,LI62_RS01130,177678,176695,ADP-heptose--LPS heptosyltransferase,E00001
NZ_CP010376,LI62_RS01135,178728,177682,ADP-heptose-LPS heptosyltransferase 2,E00001
NZ_CP010376,LI62_RS01140,179663,178731,ADP-L-glycero-D-mannoheptose-6-epimerase,E00001
NZ_CP010376,LI62_RS01145,179877,181073,2-amino-3-ketobutyrate coenzyme A ligase,E00001
NZ_CP010376,LI62_RS01150,181083,182111,l-threonine 3-dehydrogenase,E00001
NZ_CP010376,LI62_RS01155,183053,182139,hypothetical protein,E00001
NZ_CP010376,LI62_RS01160,184274,183069,glycosyl transferase family 1,E00001
NZ_CP010376,LI62_RS01165,184480,185280,family 2 glycosyl transferase,E00001
NZ_CP010376,LI62_RS01170,186224,185292,hypothetical protein,E00001
NZ_CP010376,LI62_RS01175,187511,186228,peptidase M37,E00001
NZ_CP010376,LI62_RS01180,189065,187521,phosphoglyceromutase,E00001
NZ_CP010376,LI62_RS01185,189314,189745,hypothetical protein,E00001
NZ_CP010376,LI62_RS01190,189757,190008,glutaredoxin,E00001
NZ_CP010376,LI62_RS01195,190040,190507,preprotein translocase subunit SecB,E00001
NZ_CP010376,LI62_RS01200,190507,191526,NAD(P)H-dependent glycerol-3-phosphate dehydrogenase,E00001
NZ_CP010376,LI62_RS01205,191602,192423,serine acetyltransferase,E00001
NZ_CP010376,LI62_RS01210,192759,192478,peptidyl-prolyl cis-trans isomerase,E00001
NZ_CP010376,LI62_RS01215,192845,194869,ATP-dependent DNA helicase Rep,E00001
NZ_CP010376,LI62_RS01220,196405,194921,guanosine polyphosphate pyrophosphohydrolase,E00001
NZ_CP010376,LI62_RS01225,197679,196411,RNA helicase,E00001
NZ_CP010376,LI62_RS01230,197824,198153,thioredoxin,E00001
NZ_CP010376,LI62_RS01235,198495,199754,transcription termination factor Rho,E00001
NZ_CP010376,LI62_RS01240,199997,201100,UDP-phosphate alpha-N-acetylglucosaminyl 1-phosphate transferase,E00001
NZ_CP010376,LI62_RS01245,201114,202160,lipopolysaccharide biosynthesis protein WzzE,E00001
NZ_CP010376,LI62_RS01250,202217,203347,UDP-N-acetylglucosamine 2-epimerase,E00001
NZ_CP010376,LI62_RS01255,203344,204606,nucleotide sugar dehydrogenase,E00001
NZ_CP010376,LI62_RS01260,204603,205280,TDP-fucosamine acetyltransferase,E00001
NZ_CP010376,LI62_RS01265,205285,206415,TDP-4-keto-6-deoxy-D-glucose transaminase,E00001
NZ_CP010376,LI62_RS01270,206417,207667,protein wzxE,E00001
NZ_CP010376,LI62_RS01275,207664,208743,4-alpha-L-fucosyltransferase,E00001
NZ_CP010376,LI62_RS01280,208740,210092,common antigen polymerase,E00001
NZ_CP010376,LI62_RS01285,210105,210845,"bacterial polymer biosynthesis proteins, WecB/TagA/CpsF family",E00001
NZ_CP010376,LI62_RS01290,211043,212428,permease,E00001
NZ_CP010376,LI62_RS01315,214716,213517,protoheme IX biogenesis protein,E00001
NZ_CP010376,LI62_RS01320,215912,214719,uroporphyrin-III methyltransferase,E00001
NZ_CP010376,LI62_RS01325,216673,215933,uroporphyrinogen-III synthase,E00001
NZ_CP010376,LI62_RS01330,217611,216670,porphobilinogen deaminase,E00001
NZ_CP010376,LI62_RS01335,217962,220505,adenylate cyclase,E00001
NZ_CP010376,LI62_RS01340,220917,220597,frataxin,E00001
NZ_CP010376,LI62_RS01345,221053,221256,membrane protein,E00001
NZ_CP010376,LI62_RS01350,221292,222116,diaminopimelate epimerase,E00001
NZ_CP010376,LI62_RS01355,222113,222820,hypothetical protein,E00001
NZ_CP010376,LI62_RS01360,222817,223719,tyrosine recombinase XerC,E00001
NZ_CP010376,LI62_RS01365,223719,224435,"haloacid dehalogenase superfamily, subfamily IA, variant 1 with third motif having Dx(3-4)D or Dx(3-4)E",E00001
NZ_CP010376,LI62_RS01370,224515,226677,DNA-dependent helicase,E00001
NZ_CP010376,LI62_RS01375,227034,227984,magnesium/nickel/cobalt transporter CorA,E00001
NZ_CP010376,LI62_RS01380,229306,228410,chloramphenical resistance permease RarD,E00001
NZ_CP010376,LI62_RS01385,229825,229358,hypothetical protein,E00001
NZ_CP010376,LI62_RS01390,229986,230855,phospholipase A,E00001
NZ_CP010376,LI62_RS01395,230946,232775,ATP-dependent DNA helicase RecQ,E00001
NZ_CP010376,LI62_RS01400,232837,233457,threonine transporter RhtB,E00001
NZ_CP010376,LI62_RS01405,234074,233454,homoserine transporter,E00001
NZ_CP010376,LI62_RS01410,234186,235178,Lysophospholipase,E00001
NZ_CP010376,LI62_RS01415,235210,236010,"HAD-superfamily hydrolase, subfamily IIB",E00001
NZ_CP010376,LI62_RS01420,236093,236992,carboxylate/amino acid/amine transporter,E00001
NZ_CP010376,LI62_RS01425,237833,236880,transcriptional regulator,E00001
NZ_CP010376,LI62_RS01430,237950,240211,5-methyltetrahydropteroyltriglutamate- homocysteine methyltransferase,E00001
NZ_CP010376,LI62_RS01435,241065,240259,carboxymethylenebutenolidase,E00001
NZ_CP010376,LI62_RS01440,241325,242086,uridine phosphorylase,E00001
NZ_CP010376,LI62_RS01445,242226,243683,DNA recombination protein RmuC,E00001
NZ_CP010376,LI62_RS01450,243750,244505,ubiquinone/menaquinone biosynthesis methyltransferase,E00001
NZ_CP010376,LI62_RS01455,244519,245124,hypothetical protein,E00001
NZ_CP010376,LI62_RS01460,245121,246761,2-polyprenylphenol 6-hydroxylase,E00001
NZ_CP010376,LI62_RS01465,246838,247092,preprotein translocase subunit TatA,E00001
NZ_CP010376,LI62_RS01470,247096,247638,translocase,E00001
NZ_CP010376,LI62_RS01475,247641,248411,Sec-independent protein translocase TatC,E00001
NZ_CP010376,LI62_RS01480,248453,249235,DNase TatD,E00001
NZ_CP010376,LI62_RS01485,249723,249232,transcriptional regulator,E00001
NZ_CP010376,LI62_RS01490,249893,251389,3-octaprenyl-4-hydroxybenzoate carboxy-lyase,E00001
NZ_CP010376,LI62_RS01495,251429,252130,FMN reductase,E00001
NZ_CP010376,LI62_RS01500,252347,253966,ABC transporter ATP-binding protein,E00001
NZ_CP010376,LI62_RS01505,254292,254005,XRE family transcriptional regulator,E00001
NZ_CP010376,LI62_RS01510,254527,254357,hypothetical protein,E00001
NZ_CP010376,LI62_RS01515,254623,255333,hypothetical protein,E00001
NZ_CP010376,LI62_RS01520,255578,255790,cold-shock protein,E00001
NZ_CP010376,LI62_RS01525,256823,255849,Lactate dehydrogenase and related dehydrogenase,E00001
NZ_CP010376,LI62_RS01530,258131,256851,MFS transporter,E00001
NZ_CP010376,LI62_RS01535,259187,258249,2-dehydro-3-deoxygluconokinase,E00001
NZ_CP010376,LI62_RS01540,259940,259191,xylose isomerase domain-containing protein,E00001
NZ_CP010376,LI62_RS01545,261059,260043,LacI family transcriptional regulator,E00001
NZ_CP010376,LI62_RS01550,261901,261239,hypothetical protein,E00001
NZ_CP010376,LI62_RS01555,262066,264393,trimethylamine N-oxide reductase I catalytic subunit,E00001
NZ_CP010376,LI62_RS01560,264802,264362,acetyltransferase,E00001
NZ_CP010376,LI62_RS01565,265361,264780,DNA-3-methyladenine glycosylase I,E00001
NZ_CP010376,LI62_RS01570,265522,266064,hypothetical protein,E00001
NZ_CP010376,LI62_RS01575,266303,267505,Oxalate/Formate Antiporter,E00001
NZ_CP010376,LI62_RS01580,267744,269438,phosphoethanolamine transferase,E00001
NZ_CP010376,LI62_RS01590,270228,271835,peptide ABC transporter substrate-binding protein,E00001
NZ_CP010376,LI62_RS01595,272013,273032,peptide ABC transporter permease,E00001
NZ_CP010376,LI62_RS01600,273042,273944,peptide ABC transporter,E00001
NZ_CP010376,LI62_RS01605,273955,274938,"oligopeptide/dipeptide ABC transporter, ATP-binding protein, C-terminal domain",E00001
NZ_CP010376,LI62_RS01610,274935,275948,peptide ABC transporter ATP-binding protein,E00001
NZ_CP010376,LI62_RS01615,276941,275991,pantothenate kinase,E00001
NZ_CP010376,LI62_RS01640,277819,279003,elongation factor Tu,E00001
NZ_CP010376,LI62_RS01645,279159,279043,hypothetical protein,E00001
NZ_CP010376,LI62_RS01650,279231,279614,protein translocase subunit SecE,E00001
NZ_CP010376,LI62_RS01655,279616,280161,transcription termination/antitermination factor NusG,E00001
NZ_CP010376,LI62_RS01660,280318,280746,50S ribosomal protein L11,E00001
NZ_CP010376,LI62_RS01665,280750,281454,50S ribosomal protein L1,E00001
NZ_CP010376,LI62_RS01670,281744,282241,50S ribosomal protein L10,E00001
NZ_CP010376,LI62_RS01675,282308,282673,50S ribosomal protein L7/L12,E00001
NZ_CP010376,LI62_RS01680,282993,287021,DNA-directed RNA polymerase subunit beta,E00001
NZ_CP010376,LI62_RS01685,287098,291321,DNA-directed RNA polymerase subunit beta',E00001
NZ_CP010376,LI62_RS01690,291754,291437,PTS lactose transporter subunit IIA,E00001
NZ_CP010376,LI62_RS01695,292062,291754,PTS lactose transporter subunit IIB,E00001
NZ_CP010376,LI62_RS01700,293784,292243,diguanylate cyclase,E00001
NZ_CP010376,LI62_RS01705,295249,294122,thiamine biosynthesis protein ThiH,E00001
NZ_CP010376,LI62_RS01710,296016,295249,thiazole-phosphate synthase,E00001
NZ_CP010376,LI62_RS01715,296218,296018,thiamine biosynthesis protein ThiS,E00001
NZ_CP010376,LI62_RS01720,296957,296202,molybdopterin biosynthesis protein MoeB,E00001
NZ_CP010376,LI62_RS01725,297585,296944,thiamine-phosphate pyrophosphorylase,E00001
NZ_CP010376,LI62_RS01730,299480,297585,phosphomethylpyrimidine synthase,E00001
NZ_CP010376,LI62_RS01735,300220,299723,anti-RNA polymerase sigma 70 factor,E00001
NZ_CP010376,LI62_RS01740,300316,301089,"NTP pyrophosphohydrolase containing a Zn-finger, probably nucleic-acid-binding",E00001
NZ_CP010376,LI62_RS01745,301128,302192,uroporphyrinogen decarboxylase,E00001
NZ_CP010376,LI62_RS01750,302202,302873,endonuclease V,E00001
NZ_CP010376,LI62_RS01755,302915,303505,hypothetical protein,E00001
NZ_CP010376,LI62_RS01760,303692,303964,transcriptional regulator,E00001
NZ_CP010376,LI62_RS01765,303976,304668,membrane protein,E00001
NZ_CP010376,LI62_RS01770,306009,304717,phosphoribosylamine--glycine ligase,E00001
NZ_CP010376,LI62_RS01775,307614,306025,purine biosynthesis protein purH,E00001
NZ_CP010376,LI62_RS01795,313224,314153,homoserine O-succinyltransferase,E00001
NZ_CP010376,LI62_RS01800,314424,316025,malate synthase,E00001
NZ_CP010376,LI62_RS01805,316057,317361,isocitrate lyase,E00001
NZ_CP010376,LI62_RS01810,317413,319164,Isocitrate dehydrogenase kinase/phosphatase,E00001
NZ_CP010376,LI62_RS01815,320048,319188,transcriptional repressor IclR,E00001
NZ_CP010376,LI62_RS01820,320209,323892,B12-dependent methionine synthase,E00001
NZ_CP010376,LI62_RS01825,324009,325640,membrane protein,E00001
NZ_CP010376,LI62_RS01830,325736,326029,Post-segregation antitoxin CcdA,E00001
NZ_CP010376,LI62_RS01835,326029,326346,taxon MazF,E00001
NZ_CP010376,LI62_RS01840,326401,327273,23S rRNA pseudouridine synthase F,E00001
NZ_CP010376,LI62_RS01845,327546,327274,hypothetical protein,E00001
NZ_CP010376,LI62_RS01850,328541,327597,putative Na+-dependent transporter,E00001
NZ_CP010376,LI62_RS01855,329984,328635,aspartate kinase,E00001
NZ_CP010376,LI62_RS01860,330359,332008,glucose-6-phosphate isomerase,E00001
NZ_CP010376,LI62_RS01865,332375,332617,hypothetical protein,E00001
NZ_CP010376,LI62_RS01870,332681,333319,hypothetical protein,E00001
NZ_CP010376,LI62_RS01875,333313,334053,hypothetical protein,E00001
NZ_CP010376,LI62_RS01880,334053,336149,membrane protein,E00001
NZ_CP010376,LI62_RS01885,336328,336738,phosphate-starvation-inducible protein PsiE,E00001
NZ_CP010376,LI62_RS01890,337727,336837,maltose transporter permease,E00001
NZ_CP010376,LI62_RS01895,339286,337742,maltose transporter membrane protein,E00001
NZ_CP010376,LI62_RS01900,340598,339408,sugar ABC transporter substrate-binding protein,E00001
NZ_CP010376,LI62_RS01905,340970,342079,sugar ABC transporter ATP-binding protein,E00001
NZ_CP010376,LI62_RS01910,342122,343429,maltoporin,E00001
NZ_CP010376,LI62_RS01915,343544,344482,maltose-binding protein,E00001
NZ_CP010376,LI62_RS01920,344655,345152,chorismate lyase,E00001
NZ_CP010376,LI62_RS01925,345165,346031,4-hydroxybenzoate octaprenyltransferase,E00001
NZ_CP010376,LI62_RS01930,348544,346124,glycerol-3-phosphate acyltransferase,E00001
NZ_CP010376,LI62_RS01935,348699,349067,diacylglycerol kinase,E00001
NZ_CP010376,LI62_RS01940,349176,349784,LexA repressor,E00001
NZ_CP010376,LI62_RS01945,349848,351185,DNA-damage-inducible protein F,E00001
NZ_CP010376,LI62_RS01950,351305,351514,hypothetical protein,E00001
NZ_CP010376,LI62_RS01955,352074,351562,transcriptional regulator,E00001
NZ_CP010376,LI62_RS01960,352192,352680,cupin,E00001
NZ_CP010376,LI62_RS01965,352849,354159,conjugative transfer protein,E00001
NZ_CP010376,LI62_RS01970,354242,355237,tRNA-dihydrouridine synthase A,E00001
NZ_CP010376,LI62_RS01975,355374,355616,phage-shock protein,E00001
NZ_CP010376,LI62_RS01980,356784,355801,quinone oxidoreductase,E00001
NZ_CP010376,LI62_RS01985,356845,358257,DNA helicase,E00001
NZ_CP010376,LI62_RS01990,358274,359353,alanine racemase,E00001
NZ_CP010376,LI62_RS01995,359463,360656,aromatic amino acid aminotransferase,E00001
NZ_CP010376,LI62_RS02000,360925,361638,phosphotransferase,E00001
NZ_CP010376,LI62_RS02005,361751,362167,thiamin phosphate synthase,E00001
NZ_CP010376,LI62_RS02010,362170,362523,hypothetical protein,E00001
NZ_CP010376,LI62_RS02015,365349,362527,excinuclease ABC subunit A,E00001
NZ_CP010376,LI62_RS02020,365601,366131,single-stranded DNA-binding protein,E00001
NZ_CP010376,LI62_RS02025,366474,366193,membrane protein,E00001
NZ_CP010376,LI62_RS02030,366918,368318,diguanylate cyclase,E00001
NZ_CP010376,LI62_RS02035,368584,370149,hypothetical protein,E00001
NZ_CP010376,LI62_RS02040,370482,370156,transcriptional regulator,E00001
NZ_CP010376,LI62_RS02045,370581,371039,transcriptional regulator,E00001
NZ_CP010376,LI62_RS02050,371396,372067,glutathione S-transferase,E00001
NZ_CP010376,LI62_RS02055,372365,373714,permase,E00001
