1	PanOCT	CL	12483	12804	.	-	.	Name= 481; Note= phosphatidylserine decarboxylase
1	PanOCT	CL	12805	13154	.	-	.	Name= 482; Note= GTPase RsgA
1	PanOCT	CL	13155	13335	.	+	.	Name= 483; Note= oligoribonuclease
1	PanOCT	CL	13336	13714	.	-	.	Name= 484; Note= iron-sulfur cluster binding protein
1	PanOCT	CL	13715	14221	.	+	.	Name= 485; Note= carbohydrate kinase
1	PanOCT	CL	14222	14374	.	+	.	Name= 486; Note= ADP-binding protein
1	PanOCT	CL	14375	14820	.	+	.	Name= 487; Note= N-acetylmuramoyl-L-alanine amidase
1	PanOCT	CL	14821	15434	.	+	.	Name= 488; Note= DNA mismatch repair protein
1	PanOCT	CL	15435	15750	.	+	.	Name= 489; Note= tRNA delta(2)-isopentenylpyrophosphate transferase
1	PanOCT	CL	15751	15853	.	+	.	Name= 490; Note= RNA-binding protein Hfq
1	PanOCT	CL	15854	16279	.	+	.	Name= 491; Note= GTPase HflX
1	PanOCT	CL	16280	16698	.	+	.	Name= 492; Note= cell division protein FtsH
1	PanOCT	CL	16699	17032	.	+	.	Name= 493; Note= cell division protein FtsH
1	PanOCT	CL	17033	17097	.	+	.	Name= 494; Note= membrane protein
1	PanOCT	CL	17098	17529	.	+	.	Name= 495; Note= adenylosuccinate synthetase
1	PanOCT	CL	17530	17670	.	+	.	Name= 496; Note= transcriptional regulator
1	PanOCT	CL	17671	18483	.	+	.	Name= 497; Note= ribonuclease R
1	PanOCT	CL	18484	18726	.	+	.	Name= 498; Note= 23S rRNA (guanosine-2'-O-)-methyltransferase
1	PanOCT	CL	18727	19150	.	-	.	Name= 499; Note= Arabinose efflux permease
1	PanOCT	CL	19151	19690	.	+	.	Name= 500; Note= isovaleryl-CoA dehydrogenase
1	PanOCT	CL	19691	20333	.	-	.	Name= 501; Note= methyl-accepting chemotaxis sensory transducer
1	PanOCT	CL	20334	20424	.	-	.	Name= 502; Note= membrane protein
1	PanOCT	CL	20425	20533	.	-	.	Name= 503; Note= transporter
1	PanOCT	CL	20534	20773	.	+	.	Name= 504; Note= esterase
1	PanOCT	CL	20774	21024	.	-	.	Name= 505; Note= transcriptional regulator
1	PanOCT	CL	21025	21378	.	-	.	Name= 506; Note= L-ascorbate 6-phosphate lactonase
1	PanOCT	CL	21379	21844	.	+	.	Name= 507; Note= PTS ascorbate transporter subunit IIC
1	PanOCT	CL	21845	21945	.	+	.	Name= 508; Note= PTS ascorbate transporter subunit IIB
1	PanOCT	CL	21946	22100	.	+	.	Name= 509; Note= PTS ascorbate transporter subunit IIA
1	PanOCT	CL	22101	22316	.	+	.	Name= 510; Note= 3-keto-L-gulonate-6-phosphate decarboxylase
1	PanOCT	CL	22317	22602	.	+	.	Name= 511; Note= L-ribulose-5-phosphate 3-epimerase ulaE
1	PanOCT	CL	22603	22830	.	+	.	Name= 512; Note= L-ribulose-5-phosphate 4-epimerase
1	PanOCT	CL	22831	22921	.	-	.	Name= 513; Note= membrane protein
1	PanOCT	CL	22922	23052	.	+	.	Name= 514; Note= 30S ribosomal protein S6
1	PanOCT	CL	23053	23156	.	+	.	Name= 515; Note= primosomal replication protein N
1	PanOCT	CL	23157	23231	.	+	.	Name= 516; Note= 30S ribosomal protein S18
1	PanOCT	CL	23232	23380	.	+	.	Name= 517; Note= 50S ribosomal protein L9
1	PanOCT	CL	23381	23689	.	+	.	Name= 518; Note= hypothetical protein
1	PanOCT	CL	23690	23901	.	-	.	Name= 519; Note= opacity-associated protein A
1	PanOCT	CL	23902	24107	.	+	.	Name= 520; Note= peptidyl-prolyl cis-trans isomerase
1	PanOCT	CL	24108	24576	.	+	.	Name= 521; Note= alanine glycine permease
1	PanOCT	CL	24577	24796	.	-	.	Name= 522; Note= iron-sulfur cluster repair di-iron protein
1	PanOCT	CL	24797	25345	.	+	.	Name= 523; Note= methyl-accepting chemotaxis protein
1	PanOCT	CL	25346	25666	.	-	.	Name= 524; Note= membrane protein
1	PanOCT	CL	25667	25940	.	-	.	Name= 525; Note= AraC family transcriptional regulator
1	PanOCT	CL	25941	26222	.	-	.	Name= 526; Note= quinone oxidoreductase 2
1	PanOCT	CL	26223	26350	.	+	.	Name= 527; Note= HxlR family transcriptional regulator
1	PanOCT	CL	26351	26997	.	-	.	Name= 528; Note= 2', 3'-cyclic nucleotide 2'-phosphodiesterase
1	PanOCT	CL	26998	27243	.	+	.	Name= 529; Note= 3'-5'-bisphosphate nucleotidase
1	PanOCT	CL	27244	27428	.	-	.	Name= 530; Note= hypothetical protein
1	PanOCT	CL	27429	27496	.	+	.	Name= 531; Note= hypothetical protein
1	PanOCT	fGI_INS	27497	27631	.	+	.	Name=CL_INS_2; Note=531_3 534_3; fGI_info=fGI_50;1
1	PanOCT	CL	27632	28076	.	-	.	Name= 534; Note= hypothetical protein
1	PanOCT	fGI_INS	28077	30412	.	+	.	Name=CL_INS_3; Note=534_5 535_3; fGI_info=fGI_25;1
1	PanOCT	CL	30413	30625	.	-	.	Name= 535; Note= methionine sulfoxide reductase A
1	PanOCT	CL	30626	31202	.	+	.	Name= 536; Note= outer membrane protein
1	PanOCT	CL	31203	32460	.	+	.	Name= 537; Note= translocation and assembly module TamB
1	PanOCT	CL	32461	32574	.	+	.	Name= 538; Note= gamma-glutamylcyclotransferase
1	PanOCT	CL	32575	32750	.	-	.	Name= 539; Note= inorganic pyrophosphatase
1	PanOCT	CL	32751	33068	.	+	.	Name= 540; Note= sugar ABC transporter substrate-binding protein
1	PanOCT	CL	33069	33568	.	+	.	Name= 541; Note= sugar ABC transporter ATP-binding protein
1	PanOCT	CL	33569	33908	.	+	.	Name= 542; Note= inner membrane ABC transporter permease ytfT
1	PanOCT	CL	33909	34241	.	+	.	Name= 543; Note= sugar ABC transporter permease
1	PanOCT	CL	34242	34763	.	+	.	Name= 544; Note= methyl-accepting chemotaxis protein
1	PanOCT	CL	34764	35095	.	-	.	Name= 545; Note= fructose-1,6-bisphosphatase
1	PanOCT	CL	35096	35552	.	+	.	Name= 546; Note= UDP-N-acetylmuramate:L-alanyl-gamma-D-glutamyl- meso-diaminopimelate ligase
1	PanOCT	CL	35553	35735	.	-	.	Name= 547; Note= hypothetical protein
1	PanOCT	CL	35736	36185	.	+	.	Name= 548; Note= microcin-processing peptidase 1. Unknown type peptidase. MEROPS family U62
1	PanOCT	CL	36186	36313	.	+	.	Name= 549; Note= soluble cytochrome b562
1	PanOCT	CL	36314	36379	.	+	.	Name= 550; Note= hypothetical protein
1	PanOCT	CL	36380	36485	.	+	.	Name= 551; Note= glycine dehydrogenase
1	PanOCT	CL	36486	36605	.	+	.	Name= 552; Note= hypothetical protein
1	PanOCT	CL	36606	36704	.	+	.	Name= 553; Note= cytoplasmic protein
1	PanOCT	CL	36705	36962	.	+	.	Name= 554; Note= membrane protein
1	PanOCT	CL	36963	37175	.	+	.	Name= 555; Note= membrane protein
1	PanOCT	CL	37176	37552	.	+	.	Name= 556; Note= dihydroorotase
1	PanOCT	CL	37553	37924	.	+	.	Name= 557; Note= L-seryl-tRNA selenium transferase
1	PanOCT	CL	37925	38170	.	+	.	Name= 558; Note= hypothetical protein
1	PanOCT	CL	38171	38548	.	+	.	Name= 559; Note= cycloisomerase
1	PanOCT	CL	38549	39184	.	+	.	Name= 560; Note= transcription antiterminator BglG
1	PanOCT	CL	39185	39338	.	-	.	Name= 561; Note= anaerobic ribonucleotide reductase-activating protein
1	PanOCT	CL	39339	40050	.	-	.	Name= 562; Note= ribonucleoside-triphosphate reductase
1	PanOCT	fGI_INS	40051	42017	.	+	.	Name=CL_INS_4; Note=562_5 568_3; fGI_info=fGI_50;1
1	PanOCT	CL	42018	42564	.	-	.	Name= 568; Note= trehalose-6-phosphate hydrolase
1	PanOCT	CL	42565	43036	.	-	.	Name= 569; Note= PTS maltose transporter subunit IIBC
1	PanOCT	fGI_INS	43037	43556	.	+	.	Name=CL_INS_5; Note=569_5 570_3; fGI_info=fGI_50;1
1	PanOCT	CL	43557	43871	.	-	.	Name= 570; Note= trehalose repressor
1	PanOCT	CL	43872	44773	.	+	.	Name= 571; Note= magnesium-transporting ATPase, P-type 1
1	PanOCT	CL	44774	45567	.	+	.	Name= 572; Note= beta-N-acetylhexosaminidase
1	PanOCT	CL	45568	46049	.	-	.	Name= 573; Note= acetylglucosamine-binding protein
1	PanOCT	CL	46050	46177	.	-	.	Name= 574; Note= endoribonuclease L-PSP
1	PanOCT	CL	46178	46330	.	-	.	Name= 575; Note= aspartate carbamoyltransferase regulatory subunit
1	PanOCT	CL	46331	46640	.	-	.	Name= 576; Note= aspartate carbamoyltransferase catalytic subunit
1	PanOCT	CL	46641	46799	.	-	.	Name= 577; Note= ArgR family transcriptional regulator
1	PanOCT	CL	46800	47266	.	-	.	Name= 578; Note= C4-dicarboxylate ABC transporter
1	PanOCT	CL	47267	47600	.	-	.	Name= 579; Note= ornithine carbamoyltransferase
1	PanOCT	CL	47601	47903	.	-	.	Name= 580; Note= carbamate kinase
1	PanOCT	CL	47904	48309	.	-	.	Name= 581; Note= arginine deiminase
1	PanOCT	CL	48310	48459	.	+	.	Name= 582; Note= hypothetical protein
1	PanOCT	CL	48460	48761	.	+	.	Name= 583; Note= 2-keto-3-deoxy-galactonate aldolase
1	PanOCT	CL	48762	49416	.	+	.	Name= 584; Note= dehydratase
1	PanOCT	CL	49417	49876	.	+	.	Name= 585; Note= symporter
1	PanOCT	CL	49877	50412	.	+	.	Name= 586; Note= beta-xylosidase
1	PanOCT	CL	50413	50664	.	-	.	Name= 587; Note= IclR family transcriptional regulator
1	PanOCT	fGI_INS	50665	50814	.	+	.	Name=CL_INS_6; Note=587_5 590_3; fGI_info=fGI_50;1
1	PanOCT	CL	50815	51148	.	-	.	Name= 590; Note= ornithine carbamoyltransferase
1	PanOCT	CL	51149	51289	.	+	.	Name= 591; Note= RNase E inhibitor protein
1	PanOCT	CL	51290	51541	.	+	.	Name= 592; Note= tRNA hydroxylase
1	PanOCT	CL	51542	51781	.	+	.	Name= 593; Note= topoisomerase II
1	PanOCT	fGI_INS	51782	60525	.	+	.	Name=CL_INS_7; Note=593_3 631_3; fGI_info=fGI_50;1
1	PanOCT	CL	60526	60858	.	-	.	Name= 631; Note= tryptophanyl-tRNA synthetase
1	PanOCT	CL	60859	60999	.	+	.	Name= 632; Note= glutathione transferase
1	PanOCT	CL	61000	61334	.	-	.	Name= 633; Note= LacI family transcriptional regulator
1	PanOCT	CL	61335	61696	.	+	.	Name= 634; Note= 1,4-beta-xylanase
1	PanOCT	CL	61697	62160	.	+	.	Name= 635; Note= sodium:galactoside symporter
1	PanOCT	fGI_INS	62161	63281	.	+	.	Name=CL_INS_8; Note=635_3 636_3; fGI_info=fGI_50;1
1	PanOCT	CL	63282	63554	.	-	.	Name= 636; Note= arylesterase
1	PanOCT	CL	63555	64093	.	-	.	Name= 637; Note= MFS transporter
1	PanOCT	CL	64094	64228	.	-	.	Name= 638; Note= LysR family transcriptional regulator
1	PanOCT	fGI_INS	64229	64851	.	+	.	Name=CL_INS_9; Note=638_5 640_5; fGI_info=fGI_50;1
1	PanOCT	CL	64852	65079	.	+	.	Name= 640; Note= isochorismatase hydrolase
1	PanOCT	CL	65080	65152	.	+	.	Name= 641; Note= hypothetical protein
1	PanOCT	CL	65153	65238	.	+	.	Name= 642; Note= ABC transporter substrate-binding protein
1	PanOCT	CL	65239	65364	.	+	.	Name= 643; Note= histidine kinase
1	PanOCT	CL	65365	67225	.	+	.	Name= 644; Note= histidine kinase
1	PanOCT	CL	67226	67430	.	-	.	Name= 645; Note= LuxR family transcriptional regulator
1	PanOCT	fGI_INS	67431	67558	.	+	.	Name=CL_INS_10; Note=645_5 647_5; fGI_info=fGI_25;1
1	PanOCT	CL	67559	67759	.	+	.	Name= 647; Note= ATP-dependent Clp protease ClpP
1	PanOCT	CL	67760	68132	.	+	.	Name= 648; Note= cupin 4 family protein
1	PanOCT	CL	68133	68193	.	-	.	Name= 649; Note= hypothetical protein
1	PanOCT	CL	68194	68270	.	+	.	Name= 650; Note= hypothetical protein
1	PanOCT	CL	68271	68588	.	+	.	Name= 651; Note= AraC family transcriptional regulator
1	PanOCT	CL	68589	69284	.	+	.	Name= 652; Note= ferrioxamine B receptor
1	PanOCT	CL	69285	69755	.	-	.	Name= 653; Note= GntR family transcriptional regulator
1	PanOCT	CL	69756	69808	.	+	.	Name= 654; Note= putative conserved small protein
1	PanOCT	CL	69809	70270	.	-	.	Name= 655; Note= GntR family transcriptional regulator
1	PanOCT	CL	70271	70429	.	+	.	Name= 656; Note= alkylhydroperoxidase
1	PanOCT	fGI_INS	70430	71200	.	+	.	Name=CL_INS_11; Note=656_3 657_5; fGI_info=fGI_50;1
1	PanOCT	CL	71201	71307	.	+	.	Name= 657; Note= antibiotic biosynthesis monooxygenase
1	PanOCT	fGI_INS	71308	71438	.	+	.	Name=CL_INS_12; Note=657_3 658_5; fGI_info=fGI_50;1
1	PanOCT	CL	71439	71669	.	+	.	Name= 658; Note= ArsR family transcriptional regulator
1	PanOCT	CL	71670	71825	.	+	.	Name= 659; Note= MarR family transcriptional regulator
1	PanOCT	CL	71826	72179	.	+	.	Name= 660; Note= hemolysin secretion protein D
1	PanOCT	CL	72180	72537	.	+	.	Name= 661; Note= 1,4-alpha-glucan branching protein
1	PanOCT	CL	72538	72960	.	-	.	Name= 662; Note= putative membrane protein
1	PanOCT	fGI_INS	72961	73617	.	+	.	Name=CL_INS_13; Note=662_5 667_5; fGI_info=fGI_50;2
1	PanOCT	CL	73618	74073	.	+	.	Name= 667; Note= succinate-semialdehyde dehydrogenase
1	PanOCT	CL	74074	74254	.	-	.	Name= 668; Note= porin
1	PanOCT	CL	74255	74706	.	+	.	Name= 669; Note= esterase-like activity of phytase family protein
1	PanOCT	CL	74707	75023	.	-	.	Name= 670; Note= GTP-binding protein
1	PanOCT	CL	75024	75090	.	-	.	Name= 671; Note= hypothetical protein
1	PanOCT	CL	75091	75807	.	-	.	Name= 672; Note= carbon starvation protein CstA
1	PanOCT	CL	75808	75892	.	-	.	Name= 673; Note= transcriptional regulator
1	PanOCT	CL	75893	76061	.	-	.	Name= 674; Note= 4-hydroxyphenylacetate 3-monooxygenase
1	PanOCT	CL	76062	76581	.	-	.	Name= 675; Note= 4-hydroxyphenylacetate 3-monooxygenase component
1	PanOCT	CL	76582	76891	.	-	.	Name= 676; Note= 4-hydroxyphenylacetate catabolism regulatory protein HpaA
1	PanOCT	CL	76892	77338	.	-	.	Name= 677; Note= 4-hydroxyphenylacetate permease
1	PanOCT	CL	77339	77602	.	-	.	Name= 678; Note= 4-hydroxy-2-oxo-heptane-1,7-dioate aldolase
1	PanOCT	CL	77603	77869	.	-	.	Name= 679; Note= 2-oxohept-3-enedioate hydratase
1	PanOCT	CL	77870	77995	.	-	.	Name= 680; Note= 5-carboxymethyl-2-hydroxymuconate isomerase
1	PanOCT	CL	77996	78278	.	-	.	Name= 681; Note= 3,4-dihydroxyphenylacetate 2,3-dioxygenase
1	PanOCT	CL	78279	78766	.	-	.	Name= 682; Note= 5-carboxymethyl-2-hydroxymuconate semialdehyde dehydrogenase
1	PanOCT	CL	78767	79191	.	-	.	Name= 683; Note= 4-hydroxyphenylacetate degradation bifunctional isomerase/decarboxylase
1	PanOCT	CL	79192	79337	.	+	.	Name= 684; Note= homoprotocatechuate degradative operon repressor
1	PanOCT	CL	79338	79891	.	+	.	Name= 685; Note= methyl-accepting chemotaxis protein
1	PanOCT	CL	79892	80060	.	-	.	Name= 686; Note= GCN5 family acetyltransferase
1	PanOCT	CL	80061	80823	.	-	.	Name= 687; Note= phosphoglycerol transferase I
1	PanOCT	CL	80824	80983	.	-	.	Name= 688; Note= Protein of unknown function (DUF2501).
1	PanOCT	CL	80984	81228	.	-	.	Name= 689; Note= DNA replication protein DnaC
1	PanOCT	CL	81229	81409	.	-	.	Name= 690; Note= primosomal protein DnaI
1	PanOCT	CL	81410	81551	.	-	.	Name= 691; Note= Ohr subfamily peroxiredoxin
1	PanOCT	CL	81552	81701	.	-	.	Name= 692; Note= MarR family transcriptional regulator
1	PanOCT	CL	81702	81858	.	-	.	Name= 693; Note= hypothetical protein
1	PanOCT	CL	81859	82116	.	-	.	Name= 694; Note= membrane protein
1	PanOCT	fGI_INS	82117	82361	.	+	.	Name=CL_INS_14; Note=694_5 696_5; fGI_info=fGI_50;1
1	PanOCT	CL	82362	82571	.	+	.	Name= 696; Note= transcriptional regulator
1	PanOCT	CL	82572	82723	.	-	.	Name= 697; Note= prolyl-tRNA synthetase
1	PanOCT	CL	82724	83171	.	+	.	Name= 698; Note= cytochrome C biogenesis protein CcmF
1	PanOCT	CL	83172	83433	.	-	.	Name= 699; Note= ferric iron reductase involved in ferric hydroximate transport
1	PanOCT	CL	83434	83787	.	-	.	Name= 700; Note= diguanylate cyclase
1	PanOCT	CL	83788	83863	.	+	.	Name= 701; Note= hypothetical protein
1	PanOCT	CL	83864	84205	.	-	.	Name= 702; Note= ribosomal RNA small subunit methyltransferase C
1	PanOCT	CL	84206	84342	.	+	.	Name= 703; Note= DNA polymerase III subunit psi
1	PanOCT	CL	84343	84489	.	+	.	Name= 704; Note= alanine acetyltransferase
1	PanOCT	CL	84490	84714	.	+	.	Name= 705; Note= dUMP phosphatase
1	PanOCT	CL	84715	85243	.	+	.	Name= 706; Note= peptide chain release factor 3
1	PanOCT	CL	85244	85448	.	+	.	Name= 707; Note= hypothetical protein
1	PanOCT	CL	85449	85501	.	+	.	Name= 708; Note= membrane protein
1	PanOCT	CL	85502	85851	.	+	.	Name= 709; Note= hypothetical protein
1	PanOCT	CL	85852	86111	.	+	.	Name= 710; Note= deoxyribonuclease YjjV
1	PanOCT	fGI_INS	86112	86397	.	+	.	Name=CL_INS_15; Note=710_3 712_3; fGI_info=fGI_50;1
1	PanOCT	CL	86398	86908	.	-	.	Name= 712; Note= hypothetical protein
1	PanOCT	CL	86909	87167	.	+	.	Name= 713; Note= deoxyribose-phosphate aldolase
1	PanOCT	CL	87168	87607	.	+	.	Name= 714; Note= thymidine phosphorylase
1	PanOCT	CL	87608	88014	.	+	.	Name= 715; Note= phosphopentomutase
1	PanOCT	CL	88015	88253	.	+	.	Name= 716; Note= purine nucleoside phosphorylase DeoD-type
1	PanOCT	fGI_INS	88254	88772	.	+	.	Name=CL_INS_16; Note=716_3 717_3; fGI_info=fGI_50;1
1	PanOCT	CL	88773	89110	.	-	.	Name= 717; Note= lipoate-protein ligase A
1	PanOCT	CL	89111	89324	.	-	.	Name= 718; Note= putative membrane protein affecting hemolysin expression
1	PanOCT	CL	89325	89646	.	+	.	Name= 719; Note= phosphoserine phosphatase
1	PanOCT	CL	89647	90107	.	+	.	Name= 720; Note= DNA repair protein RadA
1	PanOCT	CL	90108	90517	.	+	.	Name= 721; Note= cytidyltransferase-related domain
1	PanOCT	CL	90518	90850	.	-	.	Name= 722; Note= alcohol dehydrogenase
1	PanOCT	CL	90851	91149	.	+	.	Name= 723; Note= LysR family transcriptional regulator
1	PanOCT	CL	91150	91704	.	-	.	Name= 724; Note= heme ABC transporter ATP-binding protein
1	PanOCT	CL	91705	92349	.	+	.	Name= 725; Note= lytic murein transglycosylase
1	PanOCT	CL	92350	92458	.	+	.	Name= 726; Note= Trp operon repressor
1	PanOCT	CL	92459	92629	.	-	.	Name= 727; Note= NTPase
1	PanOCT	CL	92630	92844	.	+	.	Name= 728; Note= phosphoglycerate mutase
1	PanOCT	CL	92845	93133	.	-	.	Name= 729; Note= RobA family efflux pump transcriptional activator
1	PanOCT	CL	93134	93289	.	+	.	Name= 730; Note= hypothetical protein
1	PanOCT	CL	93290	93527	.	-	.	Name= 731; Note= transcriptional regulator
1	PanOCT	CL	93528	93755	.	+	.	Name= 732; Note= RNA methyltransferase
1	PanOCT	CL	93756	94575	.	+	.	Name= 733; Note= bifunctional aspartokinase I/homoserine dehydrogenase I
1	PanOCT	CL	94576	94884	.	+	.	Name= 734; Note= homoserine kinase
1	PanOCT	CL	94885	95312	.	+	.	Name= 735; Note= threonine synthase
1	PanOCT	CL	95313	95405	.	+	.	Name= 736; Note= hypothetical protein
1	PanOCT	CL	95406	95662	.	-	.	Name= 737; Note= hypothetical protein
1	PanOCT	CL	95663	96139	.	-	.	Name= 738; Note= AGCS family alanine or glycine:cation symporter
1	PanOCT	CL	96140	96456	.	+	.	Name= 739; Note= transaldolase
1	PanOCT	CL	96457	96651	.	+	.	Name= 740; Note= molybdenum cofactor biosynthesis protein MogA
1	PanOCT	CL	96652	97091	.	+	.	Name= 741; Note= MFS transporter
1	PanOCT	CL	97092	97279	.	-	.	Name= 742; Note= hypothetical protein
1	PanOCT	CL	97280	97329	.	+	.	Name= 743; Note= hypothetical protein
1	PanOCT	CL	97330	97966	.	+	.	Name= 744; Note= chaperone protein DnaK
1	PanOCT	CL	97967	98347	.	+	.	Name= 745; Note= molecular chaperone DnaJ
1	PanOCT	CL	98348	98738	.	+	.	Name= 746; Note= Na(+)/H(+) antiporter nhaA
1	PanOCT	CL	98739	99037	.	+	.	Name= 747; Note= transcriptional regulator
1	PanOCT	CL	99038	99124	.	-	.	Name= 748; Note= 30S ribosomal protein S20
1	PanOCT	CL	99125	99432	.	+	.	Name= 749; Note= bifunctional riboflavin kinase/FMN adenylyltransferase
1	PanOCT	CL	99433	100370	.	+	.	Name= 750; Note= isoleucyl-tRNA synthetase
1	PanOCT	CL	100371	100536	.	+	.	Name= 751; Note= lipoprotein signal peptidase
1	PanOCT	CL	100537	100685	.	+	.	Name= 752; Note= peptidyl-prolyl cis-trans isomerase
1	PanOCT	CL	100686	101001	.	+	.	Name= 753; Note= 4-hydroxy-3-methylbut-2-enyl diphosphate reductase
1	PanOCT	fGI_INS	101002	103199	.	+	.	Name=CL_INS_17; Note=753_3 762_5; fGI_info=fGI_25;1
1	PanOCT	CL	103200	103472	.	+	.	Name= 762; Note= dihydrodipicolinate reductase
1	PanOCT	CL	103473	103854	.	+	.	Name= 763; Note= carbamoyl phosphate synthase small subunit
1	PanOCT	CL	103855	104928	.	+	.	Name= 764; Note= carbamoyl-phosphate synthase large chain
1	PanOCT	CL	104929	105005	.	+	.	Name= 765; Note= hypothetical protein
1	PanOCT	CL	105006	105852	.	-	.	Name= 766; Note= adhesin autotransporter
1	PanOCT	CL	105853	106028	.	+	.	Name= 767; Note= potassium transporter
1	PanOCT	CL	106029	106649	.	+	.	Name= 768; Note= potassium transporter
1	PanOCT	CL	106650	106808	.	+	.	Name= 769; Note= dihydrofolate reductase
1	PanOCT	CL	106809	107090	.	-	.	Name= 770; Note= Bis(5'-nucleosyl)-tetraphosphatase, symmetrical
1	PanOCT	CL	107091	107215	.	-	.	Name= 771; Note= cobalt transporter
1	PanOCT	CL	107216	107488	.	-	.	Name= 772; Note= dimethyladenosine transferase
1	PanOCT	CL	107489	107816	.	-	.	Name= 773; Note= 4-hydroxythreonine-4-phosphate dehydrogenase
1	PanOCT	CL	107817	108244	.	-	.	Name= 774; Note= peptidyl-prolyl cis-trans isomerase
1	PanOCT	CL	108245	109027	.	-	.	Name= 775; Note= LPS assembly outer membrane complex protein LptD
1	PanOCT	CL	109028	109298	.	+	.	Name= 776; Note= DnaJ-like protein djlA
1	PanOCT	CL	109299	109517	.	-	.	Name= 777; Note= 23S rRNA/tRNA pseudouridine synthase A
1	PanOCT	CL	109518	110485	.	-	.	Name= 778; Note= ATP-dependent helicase
1	PanOCT	CL	110486	111270	.	-	.	Name= 779; Note= DNA polymerase II
1	PanOCT	CL	111271	111501	.	-	.	Name= 780; Note= L-ribulose 5-phosphate 4-epimerase
1	PanOCT	CL	111502	112001	.	-	.	Name= 781; Note= arabinose isomerase
1	PanOCT	CL	112002	112570	.	-	.	Name= 782; Note= ribulokinase
1	PanOCT	CL	112571	112851	.	+	.	Name= 783; Note= transcriptional regulator
1	PanOCT	CL	112852	113106	.	+	.	Name= 784; Note= membrane protein
1	PanOCT	CL	113107	113339	.	-	.	Name= 785; Note= thiamine ABC transporter ATP-binding protein
1	PanOCT	CL	113340	113875	.	-	.	Name= 786; Note= thiamine transporter membrane protein
1	PanOCT	CL	113876	114202	.	-	.	Name= 787; Note= thiamine ABC transporter substrate-binding protein
1	PanOCT	CL	114203	114753	.	-	.	Name= 788; Note= transcriptional regulator
1	PanOCT	CL	114754	114803	.	+	.	Name= 789; Note= hypothetical protein
1	PanOCT	CL	114804	115195	.	+	.	Name= 790; Note= sugar efflux transporter
1	PanOCT	fGI_INS	115196	115245	.	+	.	Name=CL_INS_18; Note=790_3 792_3; fGI_info=fGI_25;1
1	PanOCT	CL	115246	115446	.	-	.	Name= 792; Note= isopropylmalate isomerase
1	PanOCT	CL	115447	115912	.	-	.	Name= 793; Note= 3-isopropylmalate dehydratase large subunit
1	PanOCT	CL	115913	116275	.	-	.	Name= 794; Note= 3-isopropylmalate dehydrogenase
